,B_mcrsvrmcrmres,B_mngsvrmngmres,B_mcrsvrallcode,B_mcrsvrcode4xxRateFail,B_mcrsvrcode5xxRateFail,B_mngsvrallcode,B_mngsvrcode4xxRateFail,B_mngsvrcode5xxRateFail,B_mjssvrcode5xxRateFail,B_mjssvrallcode,B_mjssvrcode4xxRateFail,W_mcrsvrmcrmres,W_mngsvrmngmres,W_mcrsvrallcode,W_mcrsvrcode4xxRateFail,W_mcrsvrcode5xxRateFail,W_mngsvrallcode,W_mngsvrcode4xxRateFail,W_mngsvrcode5xxRateFail,W_mjssvrcode5xxRateFail,W_mjssvrallcode,W_mjssvrcode4xxRateFail,I_mcrsvrmcrmres,I_mngsvrmngmres,I_mcrsvrallcode,I_mcrsvrcode4xxRateFail,I_mcrsvrcode5xxRateFail,I_mngsvrallcode,I_mngsvrcode4xxRateFail,I_mngsvrcode5xxRateFail,I_mjssvrcode5xxRateFail,I_mjssvrallcode,I_mjssvrcode4xxRateFail,AI_mcrsvrmcrmres,AI_mngsvrmngmres,AI_mcrsvrallcode,AI_mcrsvrcode4xxRateFail,AI_mcrsvrcode5xxRateFail,AI_mngsvrallcode,AI_mngsvrcode4xxRateFail,AI_mngsvrcode5xxRateFail,AI_mjssvrcode5xxRateFail,AI_mjssvrallcode,AI_mjssvrcode4xxRateFail,IJ_mcrsvrmcrmres,IJ_mngsvrmngmres,IJ_mcrsvrallcode,IJ_mcrsvrcode4xxRateFail,IJ_mcrsvrcode5xxRateFail,IJ_mngsvrallcode,IJ_mngsvrcode4xxRateFail,IJ_mngsvrcode5xxRateFail,IJ_mjssvrcode5xxRateFail,IJ_mjssvrallcode,IJ_mjssvrcode4xxRateFail,IE_mcrsvrmcrmres,IE_mngsvrmngmres,IE_mcrsvrallcode,IE_mcrsvrcode4xxRateFail,IE_mcrsvrcode5xxRateFail,IE_mngsvrallcode,IE_mngsvrcode4xxRateFail,IE_mngsvrcode5xxRateFail,IE_mjssvrcode5xxRateFail,IE_mjssvrallcode,IE_mjssvrcode4xxRateFail,S_mcrsvrmcrmres,S_mngsvrmngmres,S_mcrsvrallcode,S_mcrsvrcode4xxRateFail,S_mcrsvrcode5xxRateFail,S_mngsvrallcode,S_mngsvrcode4xxRateFail,S_mngsvrcode5xxRateFail,S_mjssvrcode5xxRateFail,S_mjssvrallcode,S_mjssvrcode4xxRateFail,AC_mcrsvrmcrmres,AC_mngsvrmngmres,AC_mcrsvrallcode,AC_mcrsvrcode4xxRateFail,AC_mcrsvrcode5xxRateFail,AC_mngsvrallcode,AC_mngsvrcode4xxRateFail,AC_mngsvrcode5xxRateFail,AC_mjssvrcode5xxRateFail,AC_mjssvrallcode,AC_mjssvrcode4xxRateFail,L_mcrsvrmcrmres,L_mngsvrmngmres,L_mcrsvrallcode,L_mcrsvrcode4xxRateFail,L_mcrsvrcode5xxRateFail,L_mngsvrallcode,L_mngsvrcode4xxRateFail,L_mngsvrcode5xxRateFail,L_mjssvrcode5xxRateFail,L_mjssvrallcode,L_mjssvrcode4xxRateFail,R_mcrsvrmcrmres,R_mngsvrmngmres,R_mcrsvrallcode,R_mcrsvrcode4xxRateFail,R_mcrsvrcode5xxRateFail,R_mngsvrallcode,R_mngsvrcode4xxRateFail,R_mngsvrcode5xxRateFail,R_mjssvrcode5xxRateFail,R_mjssvrallcode,R_mjssvrcode4xxRateFail,M_mcrsvrmcrmres,M_mngsvrmngmres,M_mcrsvrallcode,M_mcrsvrcode4xxRateFail,M_mcrsvrcode5xxRateFail,M_mngsvrallcode,M_mngsvrcode4xxRateFail,M_mngsvrcode5xxRateFail,M_mjssvrcode5xxRateFail,M_mjssvrallcode,M_mjssvrcode4xxRateFail,AA_mcrsvrmcrmres,AA_mngsvrmngmres,AA_mcrsvrallcode,AA_mcrsvrcode4xxRateFail,AA_mcrsvrcode5xxRateFail,AA_mngsvrallcode,AA_mngsvrcode4xxRateFail,AA_mngsvrcode5xxRateFail,AA_mjssvrcode5xxRateFail,AA_mjssvrallcode,AA_mjssvrcode4xxRateFail,AB_mcrsvrmcrmres,AB_mngsvrmngmres,AB_mcrsvrallcode,AB_mcrsvrcode4xxRateFail,AB_mcrsvrcode5xxRateFail,AB_mngsvrallcode,AB_mngsvrcode4xxRateFail,AB_mngsvrcode5xxRateFail,AB_mjssvrcode5xxRateFail,AB_mjssvrallcode,AB_mjssvrcode4xxRateFail,IA_mcrsvrmcrmres,IA_mngsvrmngmres,IA_mcrsvrallcode,IA_mcrsvrcode4xxRateFail,IA_mcrsvrcode5xxRateFail,IA_mngsvrallcode,IA_mngsvrcode4xxRateFail,IA_mngsvrcode5xxRateFail,IA_mjssvrcode5xxRateFail,IA_mjssvrallcode,IA_mjssvrcode4xxRateFail,AS_mcrsvrmcrmres,AS_mngsvrmngmres,AS_mcrsvrallcode,AS_mcrsvrcode4xxRateFail,AS_mcrsvrcode5xxRateFail,AS_mngsvrallcode,AS_mngsvrcode4xxRateFail,AS_mngsvrcode5xxRateFail,AS_mjssvrcode5xxRateFail,AS_mjssvrallcode,AS_mjssvrcode4xxRateFail,AP_mcrsvrmcrmres,AP_mngsvrmngmres,AP_mcrsvrallcode,AP_mcrsvrcode4xxRateFail,AP_mcrsvrcode5xxRateFail,AP_mngsvrallcode,AP_mngsvrcode4xxRateFail,AP_mngsvrcode5xxRateFail,AP_mjssvrcode5xxRateFail,AP_mjssvrallcode,AP_mjssvrcode4xxRateFail
1558437900,653.266,304.064,6066.0,8.424,0.0,7933.0,0.6051,0.0378,0.0,4890.0,0.6953,1233.904,657.778,4621.0,2.2506,0.1948,15269.0,0.9758,0.0393,0.0,7205.0,3.0257,325.204,738.0,1705.0,0.7038,0.0,18111.0,0.9055,0.0221,0.0,13363.0,1.7062,443.779,687.832,5845.0,0.4962,0.0,19584.0,0.5719,0.0715,0.0,9070.0,1.4994,211.998,225.0,774.0,0.0,0.1292,5837.0,1.0451,0.0343,0.0,2443.0,1.4327,448.805,271.713,9682.0,1.5493,0.0,14927.0,0.8307,0.0804,237.411,10143.0,0.6211,301.605,274.0,11844.0,0.4222,0.0,20561.0,1.5126,0.0827,0.0,9614.0,1.5186,166.692,293.96,8531.0,1.1839,0.0,8410.0,7.6338,0.0,0.0,5241.0,0.0191,291.16,265.0,6262.0,1.6289,0.0,23183.0,1.4019,0.0388,0.0,10270.0,2.074,229.848,264.597,2084.0,0.1919,0.048,3316.0,0.3619,0.0,0.0,3082.0,0.9734,271.228,353.856,2953.0,1.49,0.0,15866.0,2.5337,0.0252,0.0,13679.0,2.7487,299.627,341.955,8873.0,1.7694,0.0,25545.0,1.5111,0.0157,0.0,12388.0,2.7607,322.682,325.08,6550.0,3.6031,0.0611,19232.0,1.3623,0.052,432.238,10176.0,2.2995,63.0,21.372,290.0,0.0,0.0,1400.0,0.0,0.0,0.0,428.0,0.0,1571.158,790.145,4906.0,7.8272,0.0,26357.0,0.5957,0.0228,0.0,6391.0,4.9288,0.0,14.48,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,832.0,0.0
1558438200,192.919,309.25,6530.0,6.585,0.0,10125.0,0.4543,0.0593,0.0,5709.0,0.5255,356.416,640.645,6533.0,1.8674,0.1225,22835.0,0.7007,0.0263,0.0,10466.0,2.3122,289.798,702.512,3333.0,0.45,0.0,26077.0,0.5292,0.046,0.0,21464.0,1.202,1064.808,980.295,10088.0,0.7038,0.0,25849.0,0.3791,0.0426,0.0,16656.0,0.9666,293.032,190.14,1246.0,0.0803,0.0,8386.0,0.7274,0.0,0.0,3245.0,1.2327,219.366,395.562,14697.0,1.286,0.0,21499.0,0.5628,0.0698,288.046,14907.0,0.3824,212.918,329.0,14684.0,0.6197,0.0,26656.0,1.0654,0.0263,0.0,12543.0,1.3474,150.752,217.798,8708.0,0.8842,0.0,8847.0,5.2334,0.0,0.0,5570.0,0.0359,284.28,231.47,10402.0,1.7497,0.0,32952.0,0.8861,0.0425,0.0,16192.0,1.3587,180.005,248.154,2229.0,0.1795,0.0449,4765.0,0.4827,0.0,0.0,3733.0,0.7769,223.028,360.258,3689.0,2.2228,0.0,22041.0,1.8466,0.0136,0.0,18171.0,2.3004,326.31,304.598,11723.0,1.4501,0.0,34700.0,0.928,0.0403,0.0,17305.0,2.0688,247.958,306.833,11513.0,1.7719,0.0347,27545.0,0.9439,0.029,435.918,16504.0,1.4118,208.0,80.0,293.0,0.0,0.0,1464.0,0.0,0.0,0.0,420.0,0.0,947.792,914.975,6026.0,7.8659,0.0,31425.0,0.4678,0.0541,0.0,9139.0,3.206,0.0,26.806,0.0,0.0,0.0,1322.0,0.0,0.0,0.0,838.0,0.0
1558438500,220.545,366.623,9019.0,7.3622,0.0,12235.0,0.564,0.049,0.0,6388.0,0.5949,363.362,650.0,6282.0,2.3878,0.1592,25147.0,0.7078,0.0199,0.0,12367.0,1.9326,279.208,684.114,2331.0,1.0296,0.0,30234.0,0.592,0.0397,0.0,23420.0,1.029,448.295,717.295,10929.0,1.162,0.0,33195.0,0.5694,0.0181,0.0,26539.0,0.358,244.842,246.75,1261.0,1.1895,0.0793,12750.0,0.6745,0.0157,0.0,4272.0,0.9363,234.759,265.0,16560.0,1.4312,0.0,28603.0,0.5524,0.0769,239.45,18353.0,0.2997,274.372,282.948,14068.0,0.59,0.0,32389.0,1.1949,0.0216,0.0,14312.0,1.104,196.248,170.16,10046.0,1.3538,0.0,12521.0,5.5028,0.0319,0.0,6829.0,0.0732,584.28,312.438,11992.0,2.3766,0.0,47209.0,0.7901,0.0657,0.0,21491.0,0.9678,238.123,299.985,2374.0,0.7161,0.0,5270.0,0.4364,0.038,0.0,3868.0,0.698,216.885,361.0,3294.0,1.8822,0.0,24439.0,1.9845,0.0082,0.0,19806.0,2.1206,230.467,290.555,12011.0,1.6735,0.0,44945.0,1.0257,0.0289,0.0,20574.0,1.5942,297.79,324.314,10747.0,2.4472,0.0,31960.0,1.1389,0.0125,431.0,22121.0,1.0036,201.0,63.395,302.0,0.0,0.0,1424.0,0.0,0.0,0.0,422.0,0.0,996.368,1033.48,6628.0,8.6301,0.0,37065.0,0.4533,0.0567,0.0,12142.0,2.4461,0.0,26.796,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,807.0,0.0
1558438800,187.507,342.957,16436.0,9.3149,0.0,9411.0,0.6588,0.0,0.0,5205.0,0.634,363.362,650.0,6282.0,2.3878,0.1592,25147.0,0.7078,0.0199,0.0,12367.0,1.9326,279.208,684.114,2331.0,1.0296,0.0,30234.0,0.592,0.0397,0.0,23420.0,1.029,448.295,717.295,10929.0,1.162,0.0,33195.0,0.5694,0.0181,0.0,26539.0,0.358,271.0,197.43,876.0,0.4566,0.0,7155.0,0.8945,0.0419,0.0,2539.0,1.5754,500.379,276.544,11500.0,1.9826,0.0,17184.0,0.6227,0.0291,256.574,11752.0,0.3999,264.798,292.0,12694.0,0.6066,0.0,20555.0,1.2698,0.0438,0.0,10843.0,1.4848,521.928,349.64,9173.0,1.221,0.0,7792.0,5.711,0.0,0.0,5100.0,0.0196,584.28,312.438,11992.0,2.3766,0.0,47209.0,0.7901,0.0657,0.0,21491.0,0.9678,238.123,299.985,2374.0,0.7161,0.0,5270.0,0.4364,0.038,0.0,3868.0,0.698,216.885,361.0,3294.0,1.8822,0.0,24439.0,1.9845,0.0082,0.0,19806.0,2.1206,230.467,290.555,12011.0,1.6735,0.0,44945.0,1.0257,0.0289,0.0,20574.0,1.5942,297.79,324.314,10747.0,2.4472,0.0,31960.0,1.1389,0.0125,431.0,22121.0,1.0036,201.0,63.395,302.0,0.0,0.0,1424.0,0.0,0.0,0.0,422.0,0.0,996.368,1033.48,6628.0,8.6301,0.0,37065.0,0.4533,0.0567,0.0,12142.0,2.4461,0.0,26.796,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,807.0,0.0
1558439100,189.218,336.641,17282.0,10.2882,0.0,9218.0,0.6075,0.0759,0.0,5049.0,0.6338,456.04,671.087,4458.0,1.8843,0.1795,15394.0,0.8835,0.013,0.0,6900.0,3.2029,347.929,761.508,1563.0,0.5118,0.0,19992.0,0.7753,0.02,0.0,13086.0,2.2467,1171.884,831.27,5580.0,1.129,0.0,19532.0,0.6809,0.0307,0.0,10740.0,0.7728,245.144,184.703,1144.0,0.0,0.0874,6518.0,1.0586,0.0,0.0,2289.0,1.6601,263.754,289.96,11675.0,1.3448,0.0,16601.0,0.753,0.1145,234.1,10942.0,0.4478,218.906,322.259,14105.0,0.8011,0.0,20822.0,1.5849,0.0384,0.0,9936.0,1.5097,144.0,193.296,7302.0,0.9586,0.0,8127.0,7.7273,0.0,0.0,4546.0,0.0,302.014,379.678,6340.0,2.8707,0.0,23325.0,1.4877,0.06,0.0,10961.0,2.2443,206.945,300.368,2135.0,0.1874,0.0468,3204.0,0.3121,0.0312,0.0,3245.0,0.7704,213.208,437.0,2975.0,1.479,0.0,14777.0,2.822,0.0203,0.0,13996.0,2.5436,295.947,320.158,8986.0,1.3354,0.0,27575.0,1.3962,0.0181,0.0,13632.0,2.4868,269.31,338.334,7138.0,2.4096,0.0,20142.0,1.4199,0.0,454.94,10898.0,2.1197,77.0,21.106,271.0,0.0,0.0,1323.0,0.0,0.0,0.0,384.0,0.0,4045.978,3942.084,6017.0,5.8667,0.0,24416.0,0.6225,0.0369,0.0,6659.0,3.6642,0.0,17.915,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,883.0,0.0
1558439400,219.0,377.503,15603.0,9.1265,0.0,9880.0,0.5364,0.0405,0.0,5332.0,0.6564,355.748,688.608,4536.0,1.8959,0.1543,16266.0,0.7992,0.1107,0.0,7836.0,2.6034,405.354,702.818,1790.0,0.6704,0.0,21172.0,0.6613,0.0378,0.0,14690.0,2.3622,495.0,729.376,5879.0,0.6464,0.0,21924.0,0.5154,0.073,0.0,10175.0,0.973,294.732,229.63,1110.0,0.7207,0.0901,7115.0,0.7871,0.0281,0.0,2769.0,1.5168,374.664,318.433,12697.0,1.457,0.0079,16722.0,0.6877,0.1136,257.027,12414.0,0.5236,254.108,315.594,14469.0,0.9054,0.0,23345.0,1.1651,0.1285,0.0,12205.0,1.4175,145.844,218.067,9597.0,1.1879,0.0,7445.0,5.6279,0.0269,0.0,5343.0,0.1123,277.808,310.059,8167.0,1.8122,0.0,24610.0,0.9711,0.061,0.0,12970.0,2.0586,213.337,315.34,2410.0,0.332,0.0415,4606.0,0.2822,0.0868,0.0,3368.0,1.2173,228.72,399.618,3249.0,1.5389,0.0,16987.0,2.2664,0.0,0.0,15447.0,2.6024,238.8,329.0,10574.0,1.4091,0.0,29364.0,1.008,0.0783,0.0,16032.0,2.1457,261.126,318.58,7967.0,2.8241,0.0502,22739.0,1.0247,0.0176,436.754,14691.0,1.8515,71.0,69.17,288.0,0.0,0.0,1407.0,0.0,0.0,0.0,414.0,0.0,1404.995,867.696,4696.0,8.2836,0.0,23788.0,0.5255,0.0883,0.0,5916.0,3.2623,0.0,17.633,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,824.0,0.0
1558439700,210.124,401.0,15384.0,9.5879,0.0,11190.0,0.5004,0.0447,0.0,5518.0,0.6162,349.218,695.66,5251.0,2.59,0.1904,17935.0,0.8587,0.0223,0.0,7749.0,2.6842,254.394,692.88,1832.0,1.0371,0.0,23280.0,0.5971,0.0129,0.0,14161.0,2.0902,372.938,738.976,6586.0,0.8503,0.0,24743.0,0.4769,0.0323,0.0,9465.0,1.3946,207.633,421.534,1253.0,0.1596,0.0798,8137.0,0.8357,0.0246,0.0,2835.0,1.0935,247.0,276.701,13459.0,1.0476,0.0,18891.0,0.667,0.0794,226.459,12555.0,0.5814,277.052,299.68,14974.0,0.9817,0.0,26762.0,1.319,0.0598,0.0,11713.0,1.5197,151.804,223.192,8994.0,1.1563,0.0,8384.0,6.9895,0.0477,0.0,4872.0,0.0616,219.818,236.945,8151.0,2.0979,0.0,26493.0,1.4494,0.0755,0.0,12361.0,2.0629,201.325,266.81,2335.0,0.2141,0.0428,4660.0,0.3433,0.0,0.0,3461.0,0.8379,228.784,387.0,3419.0,1.0529,0.0,20193.0,2.2582,0.0297,0.0,15691.0,2.5811,265.278,315.942,11024.0,1.9866,0.0,34467.0,1.2331,0.0377,0.0,15317.0,2.0892,293.844,319.0,8578.0,2.6113,0.0466,25025.0,1.1588,0.0679,460.756,12288.0,2.4984,64.0,34.743,285.0,0.0,0.0,1327.0,0.0,0.0,0.0,404.0,0.0,1098.45,814.6,4022.0,9.5475,0.0,25850.0,0.6576,0.0464,0.0,5953.0,3.6956,0.0,16.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,834.0,0.0
1558440000,183.406,408.208,19094.0,8.9243,0.0,18538.0,0.3452,0.0216,0.0,8175.0,0.4526,428.0,659.8,10661.0,1.4351,0.1126,34030.0,0.4937,0.0353,0.0,17443.0,1.2555,293.837,696.0,6224.0,1.0283,0.0,43367.0,0.3989,0.06,0.0,34796.0,0.8248,472.374,694.0,17776.0,0.6132,0.0,47230.0,0.2985,0.0508,0.0,22357.0,0.6217,170.929,210.442,2677.0,0.4856,0.0374,18471.0,0.4602,0.065,0.0,5978.0,0.5186,203.08,271.94,25155.0,1.0376,0.004,35166.0,0.5289,0.0626,0.0,21656.0,0.2817,268.47,290.258,21969.0,0.8466,0.0,45394.0,0.8217,0.0441,0.0,19272.0,0.9703,193.0,233.431,16061.0,0.8343,0.0,13032.0,3.8137,0.0307,0.0,7155.0,0.0699,199.559,233.23,20647.0,1.8792,0.0,61924.0,0.6702,0.063,0.0,27789.0,1.1443,245.216,250.196,3183.0,0.7854,0.0314,8411.0,0.2378,0.0,0.0,4655.0,0.666,219.0,396.934,7479.0,1.1633,0.0,44875.0,1.2568,0.0045,0.0,32565.0,1.2928,256.192,310.513,23288.0,1.0778,0.0,67987.0,0.656,0.0324,0.0,34560.0,0.9172,241.755,294.0,21349.0,1.4755,0.0187,53714.0,0.7056,0.0205,0.0,30200.0,1.0795,63.0,22.237,314.0,0.3185,0.0,1444.0,0.0,0.0,0.0,421.0,0.0,1089.84,887.426,7120.0,7.6545,0.0,33287.0,0.4386,0.0571,0.0,9824.0,2.4837,0.0,28.956,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,843.0,0.0
1558440300,216.979,322.862,16351.0,7.706,0.0,21663.0,0.3878,0.0462,277.797,9647.0,0.3524,403.882,670.489,8853.0,2.4173,0.0678,46011.0,0.5542,0.0413,0.0,24483.0,1.0252,340.527,691.192,3985.0,1.6813,0.0,56334.0,0.4189,0.0373,0.0,50113.0,0.5049,440.979,663.0,18541.0,1.3052,0.0,60584.0,0.3351,0.0215,0.0,31513.0,0.422,231.08,229.153,2376.0,0.8418,0.0,32347.0,0.4297,0.0309,0.0,9110.0,0.4501,193.702,275.514,28725.0,1.0827,0.0,53546.0,0.4463,0.0934,0.0,35262.0,0.19,231.728,288.756,21506.0,1.4833,0.0,63233.0,0.8761,0.0617,0.0,26393.0,0.6593,168.316,256.536,15121.0,0.6018,0.0,20552.0,3.6687,0.0097,0.0,9201.0,0.0543,173.343,232.732,19042.0,2.4052,0.0,90524.0,0.6993,0.0464,0.0,38639.0,0.8799,213.0,254.791,2861.0,0.734,0.035,10722.0,0.3544,0.0653,0.0,5941.0,0.5386,240.674,387.94,5412.0,1.6814,0.0,56860.0,1.3243,0.0264,0.0,39441.0,1.004,303.74,311.0,21174.0,1.3649,0.0,89836.0,0.8137,0.0367,0.0,44506.0,0.7325,286.162,308.0,19419.0,2.6057,0.0206,66637.0,0.7653,0.0315,0.0,43749.0,0.8,202.0,18.11,310.0,0.6452,0.0,1482.0,0.0,0.0,0.0,516.0,0.0,1119.544,973.814,9104.0,7.7878,0.0,41158.0,0.4859,0.0802,0.0,15025.0,1.7571,0.0,23.29,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,803.0,0.0
1558440600,248.591,356.171,17949.0,7.2205,0.0,13329.0,0.6752,0.0,296.692,6881.0,0.5522,587.336,697.412,5518.0,3.1714,0.1269,23566.0,0.8529,0.0806,0.0,11694.0,2.3944,341.12,769.666,2344.0,0.7253,0.0,31016.0,0.5159,0.029,0.0,29976.0,0.8574,761.064,776.192,7280.0,1.3736,0.0,31305.0,0.4792,0.0767,0.0,13792.0,0.8918,257.0,313.156,1275.0,0.8627,0.0784,14405.0,0.6109,0.0347,0.0,4411.0,0.7028,201.482,273.0,15994.0,1.0066,0.0125,25635.0,0.6593,0.1248,0.0,16811.0,0.4045,203.77,321.52,17525.0,1.6262,0.0,30682.0,1.144,0.0391,0.0,14925.0,1.1591,155.09,287.094,12818.0,1.81,0.0,10292.0,4.9747,0.0972,0.0,6019.0,0.0831,446.872,272.27,9201.0,2.4563,0.0,42197.0,0.7797,0.0521,0.0,18108.0,1.5628,219.454,326.615,2578.0,0.4267,0.0388,5937.0,0.3032,0.0674,0.0,4368.0,0.6181,217.928,430.17,3516.0,1.9056,0.0,25323.0,2.0772,0.0158,0.0,20603.0,1.8832,271.305,307.273,12595.0,1.2306,0.0,42871.0,0.8794,0.049,0.0,21233.0,1.5448,267.04,308.28,9827.0,2.8798,0.0407,30813.0,1.1716,0.0422,0.0,19151.0,1.9529,183.0,24.396,298.0,0.0,0.0,1363.0,0.0,0.0,0.0,415.0,0.0,928.992,901.112,7063.0,6.2721,0.0,27796.0,0.5217,0.036,0.0,8513.0,2.737,0.0,15.0,0.0,0.0,0.0,1319.0,0.0,0.0,0.0,842.0,0.0
1558440900,228.994,348.572,16636.0,8.692,0.0,12024.0,0.7568,0.0333,281.344,6287.0,0.7476,336.742,972.752,5031.0,1.7293,0.0398,20232.0,1.0874,0.0247,0.0,9327.0,3.313,1300.736,789.846,1827.0,0.6568,0.0,23644.0,0.7401,0.0592,0.0,23214.0,1.3957,316.322,897.336,6450.0,0.9457,0.0,26300.0,0.5665,0.0494,0.0,10443.0,1.197,245.418,212.225,1608.0,4.291,0.0,10325.0,1.1332,0.0484,0.0,3156.0,0.602,198.765,319.717,15022.0,1.105,0.0,22253.0,0.6965,0.1079,0.0,13999.0,0.5,195.304,306.234,18923.0,1.8866,0.0,29383.0,1.5723,0.0238,0.0,13056.0,1.3327,179.038,228.0,13035.0,1.3502,0.0,9477.0,7.1964,0.0211,0.0,5394.0,0.0371,457.607,323.93,10833.0,1.6154,0.0,34778.0,1.3629,0.0546,0.0,14302.0,1.8669,181.922,453.061,3619.0,0.6079,0.0276,5967.0,0.2849,0.0838,0.0,4314.0,0.765,228.565,365.0,4181.0,1.8417,0.0,21106.0,2.9281,0.019,0.0,17519.0,2.1519,309.072,317.528,13517.0,0.8656,0.0,41148.0,1.2637,0.051,0.0,19356.0,1.7049,268.68,321.684,11802.0,3.7705,0.0339,30068.0,1.48,0.0233,0.0,16618.0,2.2506,90.0,26.315,298.0,0.0,0.0,1429.0,0.0,0.0,0.0,414.0,0.0,893.194,1274.536,11402.0,3.3152,0.0,23112.0,0.5192,0.0562,0.0,6352.0,3.9043,0.0,23.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,839.0,0.0
1558441200,244.283,300.07,22605.0,9.0157,0.0,12430.0,0.6275,0.0161,277.271,6650.0,0.6466,531.449,659.122,5333.0,1.8189,0.2063,19615.0,0.8055,0.0867,0.0,7793.0,3.8496,247.236,690.0,1688.0,0.5332,0.0,22688.0,0.7405,0.0441,0.0,19704.0,1.9387,425.192,748.486,7062.0,0.9487,0.0,24975.0,0.3724,0.04,0.0,9904.0,1.3429,207.624,282.896,1904.0,0.4202,0.0525,10486.0,0.8106,0.0763,0.0,3663.0,0.4368,437.065,373.37,15687.0,1.2877,0.0127,21542.0,0.6731,0.0882,0.0,15058.0,0.6243,285.267,335.233,18350.0,1.2098,0.0,26335.0,1.2569,0.0228,0.0,14290.0,1.1197,147.439,244.564,14642.0,0.7308,0.0,8119.0,6.1584,0.0,0.0,5154.0,0.097,388.492,309.518,11660.0,1.8696,0.0,34509.0,0.9505,0.0319,0.0,15522.0,1.9263,272.156,299.76,2962.0,1.3167,0.0338,5486.0,0.3646,0.0,0.0,3968.0,0.7056,206.376,444.48,5052.0,1.247,0.0,20644.0,2.548,0.0,0.0,17653.0,2.2659,237.066,327.492,14080.0,1.2571,0.0,38386.0,0.9118,0.0261,0.0,19859.0,1.702,298.838,316.041,11244.0,2.8282,0.0356,28673.0,1.1125,0.0209,0.0,18018.0,2.0924,66.0,24.036,312.0,0.0,0.0,1484.0,0.0,0.0,0.0,421.0,0.0,858.75,799.708,10750.0,3.7023,0.0,22878.0,0.5595,0.0874,0.0,6437.0,4.179,0.0,18.092,0.0,0.0,0.0,1344.0,0.0,0.0,0.0,822.0,0.0
1558441500,228.416,353.964,20539.0,10.1563,0.0,13018.0,0.4379,0.0154,290.104,6431.0,0.7153,1197.7,667.642,4567.0,1.9926,0.1971,18068.0,1.0627,0.083,0.0,6249.0,4.3207,461.34,720.302,1834.0,0.7088,0.0,21849.0,0.7231,0.032,0.0,15162.0,2.1237,468.836,709.154,7020.0,0.7835,0.0,22168.0,0.5864,0.0406,0.0,8608.0,1.6961,204.966,221.525,1356.0,0.6637,0.0737,10044.0,1.0753,0.0996,0.0,2911.0,0.4466,226.0,319.236,14355.0,1.1146,0.0,22127.0,0.7276,0.0904,0.0,13382.0,0.6202,219.89,314.992,18206.0,1.7467,0.0,29763.0,1.4649,0.0437,0.0,12974.0,1.3566,148.871,251.914,12314.0,0.6497,0.0,8908.0,7.4203,0.0674,0.0,5049.0,0.0198,389.136,322.826,10901.0,1.8347,0.0,38005.0,1.2683,0.0579,0.0,13768.0,2.3024,241.1,417.804,2521.0,0.476,0.0397,6455.0,0.3563,0.1859,0.0,4018.0,0.7715,238.611,382.539,3889.0,2.3399,0.0,20961.0,2.9245,0.0191,0.0,16943.0,2.2428,213.864,311.364,15597.0,1.1477,0.0,38057.0,1.3322,0.0657,0.0,17871.0,2.2327,293.655,316.0,10256.0,2.2816,0.039,27672.0,1.4527,0.0072,0.0,13903.0,2.6685,69.0,18.735,292.0,0.0,0.0,1383.0,0.0,0.0,0.0,431.0,0.0,912.976,776.528,8251.0,4.7146,0.0,21972.0,0.6599,0.0546,0.0,6471.0,4.327,0.0,50.716,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,820.0,0.0
