,B_mngsvrcode5xxRateFail,W_mngsvrcode5xxRateFail,I_mngsvrcode5xxRateFail,AI_mngsvrcode5xxRateFail,IJ_mngsvrcode5xxRateFail,IE_mngsvrcode5xxRateFail,S_mngsvrcode5xxRateFail,AC_mngsvrcode5xxRateFail,L_mngsvrcode5xxRateFail,R_mngsvrcode5xxRateFail,M_mngsvrcode5xxRateFail,AA_mngsvrcode5xxRateFail,AB_mngsvrcode5xxRateFail,IA_mngsvrcode5xxRateFail,AS_mngsvrcode5xxRateFail,AP_mngsvrcode5xxRateFail
1557630000,0.012499999999999999,0.0,0.0097,0.01544,0.0,0.019116666666666667,0.0032666666666666664,0.0,0.00358,0.0,0.0,0.0,0.0,0.0,0.00868,0.0
1557631800,0.00305,0.016166666666666666,0.0,0.0,0.0,0.014666666666666666,0.006533333333333333,0.0,0.0,0.0,0.0,0.0,0.0031333333333333335,0.0,0.0037333333333333333,0.0
1557633600,0.005716666666666666,0.035820000000000005,0.0,0.03202,0.0,0.026066666666666665,0.0038,0.0,0.01064,0.0,0.0,0.007000000000000001,0.00716,0.0,0.00502,0.0
1557635400,0.005966666666666666,0.0,0.015966666666666667,0.013366666666666666,0.0,0.04655,0.0068000000000000005,0.02333333333333333,0.0153,0.0,0.0,0.0039833333333333335,0.00325,0.0,0.03435,0.0
1557637200,0.005883333333333333,0.015149999999999999,0.01555,0.0,0.0,0.021583333333333333,0.0017666666666666666,0.010383333333333333,0.00305,0.0,0.0038,0.0037166666666666667,0.0,0.0,0.017599999999999998,0.0
1557639000,0.0,0.043949999999999996,0.0,0.014216666666666667,0.0,0.047499999999999994,0.0,0.010266666666666667,0.0031333333333333335,0.0,0.0,0.0077333333333333325,0.006416666666666667,0.0,0.02395,0.0
1557640800,0.006783333333333333,0.031120000000000002,0.009420000000000001,0.02284,0.0,0.0,0.006783333333333333,0.0,0.00906,0.0,0.0,0.00668,0.0038,0.0,0.02238,0.0
1557642600,0.0,0.013483333333333333,0.0,0.010066666666666666,0.0,0.025033333333333335,0.00335,0.008966666666666666,0.0,0.0,0.0,0.0037,0.0,0.0,0.010566666666666667,0.0
1557644400,0.0,0.04134,0.0,0.02898,0.0,0.04788333333333333,0.0035499999999999998,0.028366666666666665,0.0,0.0,0.0,0.00462,0.0147,0.0,0.0374,0.0
1557646200,0.0,0.012450000000000001,0.0,0.03395,0.0,0.01705,0.004,0.0,0.01693333333333333,0.0,0.0,0.007216666666666666,0.0014999999999999998,0.0,0.0037833333333333334,0.0
1557648000,0.0,0.02285,0.015216666666666665,0.022400000000000003,0.0,0.0376,0.003916666666666666,0.025583333333333333,0.006016666666666667,0.0,0.0037833333333333334,0.00365,0.009366666666666667,0.0,0.0033333333333333335,0.0
1557649800,0.006883333333333334,0.012666666666666666,0.0039000000000000003,0.02153333333333333,0.0,0.022516666666666667,0.003283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019600000000000003,0.0
1557651600,0.0069,0.012583333333333334,0.0,0.09684999999999999,0.0,0.05358333333333334,0.00755,0.0053,0.0047666666666666664,0.0,0.0039000000000000003,0.011316666666666668,0.003183333333333333,0.0,0.02205,0.0
1557653400,0.0,0.006266666666666667,0.003966666666666667,0.5469166666666667,0.0,0.03265,0.0,0.0184,0.0031999999999999997,0.0,0.0037166666666666667,0.02255,0.0030666666666666668,0.0,0.0036833333333333336,0.0
1557655200,0.0,0.0,0.0039499999999999995,0.13451666666666665,0.0,0.0174,0.0037166666666666667,0.0,0.0030666666666666668,0.0,0.0,0.011516666666666666,0.003183333333333333,0.0,0.04391666666666666,0.0
1557657000,0.0076500000000000005,0.05886666666666667,0.00805,0.041800000000000004,0.0,0.040383333333333334,0.0,0.0,0.0031,0.0,0.0,0.007483333333333334,0.0,0.0,0.007583333333333333,0.0
1557658800,0.0,0.0,0.007633333333333333,0.031166666666666665,0.0,0.023966666666666667,0.00315,0.0,0.002983333333333333,0.0,0.0038666666666666663,0.010966666666666666,0.0015333333333333334,0.0,0.026799999999999994,0.0
1557660600,0.004516666666666666,0.0,0.007216666666666666,0.00755,0.0,0.016266666666666665,0.009983333333333334,0.0,0.002916666666666667,0.007333333333333333,0.007216666666666666,0.025333333333333333,0.0,0.0,0.01035,0.0
1557662400,0.011733333333333333,0.019549999999999998,0.014483333333333334,0.051800000000000006,0.0,0.029583333333333333,0.0,0.0202,0.019600000000000003,0.018216666666666666,0.0,0.007516666666666667,0.0031333333333333335,0.0,0.004316666666666667,0.0
1557664200,0.0123,0.015,0.008016666666666667,0.010133333333333333,0.0,0.034,0.0,0.009783333333333333,0.0029,0.01693333333333333,0.0,0.014366666666666666,0.0,0.0,0.0138,0.0
1557666000,0.0,0.0285,0.0,0.0197,0.0,0.019683333333333334,0.0281,0.0,0.0026666666666666666,0.0,0.0037333333333333333,0.008499999999999999,0.0,0.0,0.01085,0.0
1557667800,0.006350000000000001,0.0,0.0,0.011083333333333334,0.0,0.019216666666666667,0.03163333333333333,0.0,0.007233333333333334,0.0,0.0,0.011033333333333332,0.0,0.0,0.10351666666666666,0.0
1557669600,0.008733333333333334,0.011049999999999999,0.0,0.009766666666666667,0.0,0.05231666666666666,0.019783333333333333,0.01965,0.013349999999999999,0.0,0.0,0.00925,0.0,0.0,0.01846666666666667,0.0
1557671400,0.015716666666666667,0.01265,0.0,0.0,0.010033333333333333,0.0208,0.009016666666666668,0.0,0.010483333333333332,0.0,0.0,0.0037,0.0,0.0,0.0,0.0
1557673200,0.00945,0.0,0.0,0.0106,0.0,0.02635,0.015300000000000001,0.009316666666666666,0.0,0.025716666666666665,0.0,0.0089,0.009216666666666666,0.0,0.013083333333333334,0.0
1557675000,0.018600000000000002,0.0119,0.0,0.0,0.0,0.02626666666666667,0.02365,0.07701666666666666,0.014766666666666666,0.01585,0.0,0.0109,0.00325,0.0,0.0039000000000000003,0.0
1557676800,0.0,0.0,0.0,0.03093333333333333,0.0,0.0291,0.010833333333333334,0.027866666666666665,0.007366666666666667,0.0,0.0,0.007083333333333334,0.006366666666666666,0.0,0.004716666666666667,0.0
1557678600,0.010599999999999998,0.01315,0.0,0.01863333333333333,0.019766666666666665,0.02308333333333333,0.0018666666666666666,0.0,0.007683333333333334,0.0,0.007566666666666667,0.003183333333333333,0.002983333333333333,0.0,0.0,0.0
1557680400,0.0,0.0368,0.007816666666666666,0.03425,0.0,0.02223333333333333,0.02273333333333333,0.020316666666666667,0.010450000000000001,0.0,0.0,0.011216666666666666,0.00925,0.0,0.007699999999999999,0.0
1557682200,0.0,0.019133333333333332,0.0,0.0,0.0,0.014066666666666667,0.0019166666666666666,0.00525,0.0,0.0,0.0,0.011616666666666666,0.006566666666666666,0.0,0.014166666666666668,0.0
1557684000,0.00615,0.0,0.01545,0.027616666666666668,0.00975,0.011899999999999999,0.0,0.0,0.009483333333333333,0.01668333333333333,0.011716666666666667,0.0038499999999999997,0.0,0.0,0.02205,0.0
1557685800,0.00915,0.0,0.0,0.0,0.019866666666666668,0.03543333333333334,0.010599999999999998,0.005583333333333333,0.007899999999999999,0.06723333333333333,0.0038499999999999997,0.0,0.0032666666666666664,0.0,0.010083333333333333,0.0
1557687600,0.0,0.0,0.0,0.02316666666666667,0.01985,0.010066666666666666,0.010616666666666668,0.0,0.0,0.0,0.0,0.00765,0.0032333333333333333,0.0,0.0047,0.0
1557689400,0.007066666666666666,0.0134,0.0,0.0,0.0,0.009983333333333334,0.0016833333333333333,0.02095,0.00315,0.017383333333333334,0.0039000000000000003,0.003916666666666666,0.009366666666666667,0.0,0.0,0.0
1557691200,0.0,0.0,0.007483333333333334,0.03405,0.020416666666666666,0.014233333333333334,0.0037833333333333334,0.0,0.0,0.0,0.0,0.01015,0.006466666666666667,0.0,0.0,0.0
1557693000,0.013516666666666668,0.0,0.0,0.045000000000000005,0.0,0.014083333333333335,0.027600000000000003,0.0,0.0031,0.0,0.0,0.010033333333333333,0.0,0.0,0.0,0.0
1557694800,0.026183333333333336,0.014516666666666666,0.008233333333333334,0.012066666666666668,0.0,0.030583333333333334,0.0,0.010549999999999999,0.00315,0.0,0.007883333333333334,0.0,0.0,0.0,0.009716666666666667,0.0
1557696600,0.018933333333333333,0.0,0.016333333333333335,0.024066666666666667,0.0,0.055833333333333325,0.014233333333333334,0.0,0.0,0.0,0.0039499999999999995,0.015600000000000001,0.0,0.0,0.0,0.0
1557698400,0.013133333333333335,0.0076,0.0,0.0183,0.0,0.009633333333333332,0.0,0.0,0.0031333333333333335,0.01475,0.0,0.003833333333333333,0.006233333333333334,0.0,0.024650000000000002,0.0
1557700200,0.02155,0.0,0.0,0.018533333333333332,0.0,0.026900000000000004,0.0,0.0,0.0,0.01838333333333333,0.0,0.0,0.0,0.0,0.016983333333333333,0.0
1557702000,0.0,0.0,0.0,0.0,0.030166666666666665,0.0157,0.00985,0.009816666666666666,0.019216666666666667,0.0,0.0,0.009366666666666667,0.009266666666666666,0.0,0.0456,0.0
1557703800,0.005516666666666666,0.0,0.0,0.04673333333333333,0.019983333333333336,0.05823333333333333,0.0018833333333333332,0.03045,0.009033333333333332,0.0,0.0,0.0059,0.0,0.0,0.051050000000000005,0.0
1557705600,0.0,0.01385,0.0,0.0,0.0,0.0641,0.00285,0.022266666666666667,0.0074333333333333335,0.03161666666666667,0.016483333333333332,0.024566666666666667,0.014383333333333333,0.0,0.02178,0.0
1557707400,0.0,0.014183333333333333,0.007116666666666667,0.011516666666666666,0.0,0.06218333333333334,0.00835,0.013516666666666668,0.013033333333333334,0.03531666666666667,0.013833333333333335,0.022449999999999998,0.02335,0.0,0.028516666666666662,0.0
1557709200,0.00985,0.01975,0.006783333333333333,0.018333333333333333,0.01601666666666667,0.06663333333333334,0.005549999999999999,0.016383333333333333,0.007983333333333334,0.0,0.020983333333333336,0.01525,0.008583333333333333,0.0,0.01763333333333333,0.0
1557711000,0.00235,0.017116666666666665,0.0,0.029333333333333333,0.017733333333333334,0.06163333333333334,0.0112,0.056883333333333334,0.01785,0.01275,0.013716666666666667,0.015716666666666667,0.01665,0.0,0.020166666666666666,0.0
1557712800,0.011933333333333332,0.052983333333333334,0.013066666666666666,0.016183333333333334,0.011516666666666666,0.04711666666666666,0.012700000000000001,0.0066166666666666665,0.0059,0.011433333333333332,0.01975,0.027483333333333332,0.012566666666666665,0.0,0.0285,0.0
1557714600,0.007633333333333333,0.021,0.006716666666666667,0.055083333333333324,0.0,0.07100000000000001,0.012633333333333335,0.0201,0.015533333333333335,0.0,0.005750000000000001,0.04173333333333334,0.0024333333333333334,0.0,0.02266666666666667,0.0
1557716400,0.010816666666666667,0.026433333333333333,0.006916666666666667,0.04881666666666667,0.038200000000000005,0.05268333333333333,0.014516666666666666,0.021400000000000002,0.010466666666666666,0.0,0.01335,0.028399999999999998,0.006350000000000001,0.0,0.03256666666666667,0.0
1557718200,0.03171666666666667,0.0,0.019883333333333333,0.028683333333333335,0.07381666666666667,0.0506,0.013133333333333335,0.03718333333333333,0.0207,0.007850000000000001,0.015633333333333332,0.018933333333333333,0.012983333333333335,0.0,0.033133333333333334,0.0
1557720000,0.004933333333333334,0.043333333333333335,0.013316666666666666,0.024966666666666665,0.09503333333333334,0.07081666666666668,0.02283333333333333,0.03345,0.02255,0.0,0.011099999999999999,0.04231666666666667,0.02426666666666667,0.0,0.03551666666666667,0.0
1557721800,0.004333333333333333,0.01958333333333333,0.006633333333333334,0.03673333333333333,0.10629999999999999,0.07721666666666667,0.012416666666666668,0.03983333333333333,0.022500000000000003,0.014683333333333333,0.02706666666666667,0.042,0.012283333333333334,0.0,0.049266666666666674,0.0
1557723600,0.018533333333333332,0.04801666666666666,0.031233333333333335,0.05335,0.0886,0.1075,0.019883333333333333,0.043699999999999996,0.032233333333333336,0.013983333333333334,0.013633333333333336,0.045899999999999996,0.027683333333333327,0.0,0.05861666666666667,0.0
1557725400,0.01908333333333333,0.09043333333333332,0.05178333333333333,0.07236666666666668,0.025650000000000003,0.09936666666666666,0.022000000000000002,0.025483333333333334,0.09343333333333333,0.0261,0.008133333333333333,0.023000000000000003,0.034300000000000004,0.0,0.03571666666666667,0.0
1557727200,0.01405,0.08028333333333333,0.044316666666666664,0.07215,0.029899999999999996,0.11861666666666666,0.02953333333333334,0.041316666666666675,0.05128333333333334,0.022199999999999998,0.013383333333333332,0.048633333333333334,0.030266666666666667,0.0,0.04046666666666667,0.0
1557729000,0.03888333333333333,0.05998333333333333,0.05463333333333333,0.09096666666666665,0.0,0.17346666666666666,0.02008333333333333,0.08416666666666667,0.07273333333333334,0.011583333333333334,0.0168,0.053516666666666664,0.04666666666666667,0.0,0.0367,0.0
1557730800,0.10798333333333333,0.054866666666666675,0.06125,0.11961666666666666,0.020816666666666667,0.13903333333333331,0.028716666666666668,0.03346666666666667,0.076,0.021583333333333333,0.014750000000000001,0.0478,0.027983333333333332,0.0,0.051916666666666667,0.0
1557732600,0.017266666666666666,0.07165,0.0439,0.07803333333333333,0.034899999999999994,0.13476666666666667,0.025183333333333335,0.033416666666666664,0.05383333333333332,0.047099999999999996,0.012433333333333333,0.03568333333333333,0.018183333333333333,0.0,0.03385,0.0
1557734400,0.024366666666666672,0.0393,0.06681666666666668,0.04518333333333333,0.11134999999999999,0.11280000000000001,0.02311666666666667,0.024033333333333334,0.01715,0.09771666666666667,0.01745,0.03788333333333333,0.0357,0.0,0.04521666666666666,0.0
1557736200,0.0062,0.035416666666666666,0.034383333333333335,0.041833333333333333,0.019183333333333333,0.12023333333333334,0.025283333333333335,0.045366666666666666,0.05471666666666667,0.09666666666666666,0.012933333333333333,0.027983333333333336,0.0187,0.0,0.045283333333333335,0.0
1557738000,0.018066666666666665,0.049266666666666674,0.03996666666666667,0.11769999999999999,0.04335,0.105,0.0256,0.028616666666666665,0.04885,0.11099999999999999,0.011783333333333333,0.052483333333333326,0.0268,0.0,0.05763333333333334,0.0
1557739800,0.011000000000000001,0.023400000000000004,0.04356666666666667,0.11228333333333333,0.023816666666666667,0.10361666666666668,0.020850000000000004,0.025666666666666667,0.061900000000000004,0.11613333333333331,0.013,0.03613333333333333,0.01656666666666667,0.0,0.053116666666666666,0.0
1557741600,0.012116666666666666,0.02495,0.021816666666666668,0.0514,0.03456666666666667,0.09511666666666667,0.030233333333333334,0.030016666666666664,0.06363333333333333,0.012866666666666667,0.011216666666666666,0.031849999999999996,0.0106,0.0,0.06893333333333333,0.0
1557743400,0.011066666666666664,0.04524999999999999,0.022416666666666668,0.05326666666666668,0.011000000000000001,0.11143333333333333,0.017,0.02145,0.017616666666666666,0.015149999999999999,0.02588333333333333,0.02658333333333333,0.023966666666666664,0.0,0.04968333333333333,0.0
1557745200,0.01715,0.03195,0.047366666666666675,0.0677,0.0061333333333333335,0.11673333333333334,0.022966666666666663,0.0253,0.04758333333333333,0.028266666666666666,0.00905,0.04928333333333334,0.029416666666666664,0.0,0.038950000000000005,0.0
1557747000,0.009216666666666666,0.03896666666666667,0.013833333333333331,0.03336666666666666,0.041100000000000005,0.08560000000000001,0.048316666666666674,0.03961666666666666,0.0344,0.0426,0.01935,0.047999999999999994,0.03351666666666667,0.0,0.045616666666666666,0.0
1557748800,0.027800000000000002,0.04148333333333334,0.07558333333333334,0.07268333333333334,0.036566666666666664,0.09681666666666668,0.031766666666666665,0.025666666666666667,0.05713333333333334,0.02978333333333334,0.020583333333333332,0.0385,0.03913333333333333,0.0,0.03521666666666667,0.0
1557750600,0.049483333333333344,0.028383333333333333,0.04416666666666667,0.14445,0.06186666666666666,0.09615,0.05241666666666667,0.023966666666666664,0.044449999999999996,0.049800000000000004,0.02875,0.029683333333333336,0.0362,0.0,0.04878333333333334,0.0
1557752400,0.024583333333333332,0.05911666666666667,0.03401666666666667,0.11066666666666669,0.07958333333333333,0.08268333333333333,0.05921666666666666,0.0179,0.06891666666666667,0.03741666666666667,0.03755,0.037700000000000004,0.038549999999999994,0.0,0.058499999999999996,0.0
1557754200,0.034899999999999994,0.03025,0.045783333333333336,0.0502,0.04753333333333334,0.07136666666666666,0.041166666666666664,0.026949999999999998,0.04815,0.04673333333333333,0.02323333333333333,0.05168333333333333,0.03198333333333333,0.0,0.05761666666666667,0.0
1557756000,0.022216666666666666,0.02545,0.03925,0.21551666666666666,0.04028333333333333,0.06948333333333334,0.03133333333333334,0.08591666666666668,0.03768333333333333,0.0628,0.023783333333333337,0.13656666666666667,0.027966666666666664,0.0,0.05406666666666667,0.0
1557757800,0.01633333333333333,0.040799999999999996,0.05014999999999999,0.05231666666666666,0.0306,0.053483333333333334,0.026116666666666667,0.05813333333333332,0.031599999999999996,0.05701666666666667,0.011433333333333332,0.041133333333333334,0.02315,0.0,0.040850000000000004,0.0
1557759600,0.029366666666666666,0.0315,0.055533333333333344,0.09226666666666666,0.02061666666666666,0.054650000000000004,0.029033333333333338,0.03351666666666667,0.036250000000000004,0.05243333333333333,0.022683333333333333,0.044399999999999995,0.025366666666666666,0.0,0.05296666666666666,0.0
1557761400,0.024216666666666664,0.045566666666666665,0.02623333333333333,0.07341666666666667,0.02685,0.04641666666666666,0.04028333333333333,0.03308333333333333,0.029300000000000003,0.056516666666666666,0.014499999999999999,0.0294,0.026716666666666666,0.0,0.04106666666666667,0.0
1557763200,0.033633333333333335,0.03538333333333333,0.017866666666666666,0.06448333333333334,0.05271666666666667,0.027316666666666666,0.02791666666666667,0.023816666666666667,0.033516666666666674,0.019983333333333336,0.020633333333333333,0.029899999999999996,0.03485,0.0,0.07423333333333333,0.0
1557765000,0.02676666666666667,0.002683333333333333,0.0,0.13273333333333331,0.04228333333333334,0.02863333333333333,0.027099999999999996,0.029083333333333336,0.043916666666666666,0.024466666666666664,0.026616666666666667,0.027733333333333332,0.018850000000000002,0.0,0.04506666666666667,0.0
1557766800,0.025283333333333335,0.01643333333333333,0.03015,0.12480000000000002,0.013683333333333334,0.041049999999999996,0.028716666666666668,0.021733333333333337,0.02036666666666667,0.033049999999999996,0.014016666666666669,0.03783333333333334,0.03615,0.0,0.03045,0.0
1557768600,0.027483333333333332,0.028249999999999997,0.006666666666666667,0.07471666666666667,0.017316666666666664,0.037149999999999996,0.024616666666666665,0.0163,0.024883333333333337,0.03386666666666666,0.016583333333333335,0.037733333333333334,0.02911666666666667,0.0,0.04161666666666667,0.0
1557770400,0.020966666666666665,0.025533333333333335,0.037250000000000005,0.07425,0.0205,0.033433333333333336,0.02783333333333333,0.031266666666666665,0.03281666666666667,0.030116666666666667,0.025349999999999998,0.024983333333333333,0.016900000000000002,0.0,0.06258333333333334,0.0
1557772200,0.025349999999999998,0.00655,0.004366666666666667,0.05548333333333333,0.0178,0.031716666666666664,0.02613333333333333,0.031033333333333333,0.028300000000000002,0.022749999999999996,0.0126,0.0629,0.023150000000000004,0.0,0.02466666666666667,0.0
1557774000,0.023633333333333336,0.036666666666666674,0.00975,0.03276666666666667,0.01985,0.025200000000000004,0.027516666666666665,0.030850000000000002,0.024083333333333335,0.022316666666666665,0.013116666666666665,0.04253333333333333,0.02125,0.0,0.04573333333333334,0.0
1557775800,0.02388333333333333,0.0192,0.011933333333333332,0.0396,0.02666666666666667,0.03325,0.0168,0.025283333333333335,0.021983333333333337,0.03506666666666666,0.012233333333333334,0.04376666666666667,0.0143,0.0,0.02985,0.0
1557777600,0.022516666666666667,0.01711666666666667,0.033433333333333336,0.03395,0.0219,0.023083333333333334,0.029883333333333335,0.05036666666666667,0.02415,0.055,0.018633333333333335,0.04980000000000001,0.019899999999999998,0.0,0.016083333333333335,0.0
1557779400,0.012666666666666666,0.0101,0.0053,0.01205,0.03166666666666667,0.03568333333333333,0.024933333333333335,0.02485,0.017033333333333334,0.0583,0.01305,0.030299999999999997,0.022699999999999998,0.0,0.010816666666666667,0.0
1557781200,0.013316666666666666,0.02488333333333333,0.0,0.025150000000000002,0.0022833333333333334,0.02336666666666667,0.02055,0.026699999999999998,0.02526666666666667,0.029349999999999998,0.009216666666666666,0.03745,0.0105,0.0,0.01995,0.0
1557783000,0.008783333333333332,0.0111,0.023366666666666664,0.024750000000000005,0.028183333333333335,0.017933333333333332,0.017683333333333332,0.028716666666666668,0.0109,0.01195,0.009799999999999998,0.010983333333333331,0.014466666666666664,0.0,0.017750000000000002,0.0
1557784800,0.004816666666666666,0.0121,0.0,0.023583333333333335,0.014916666666666667,0.021666666666666667,0.021383333333333334,0.013116666666666665,0.008183333333333332,0.03915,0.008233333333333334,0.016783333333333334,0.0117,0.0,0.014316666666666667,0.0
1557786600,0.01333333333333333,0.0,0.018783333333333332,0.017383333333333334,0.011999999999999999,0.012733333333333333,0.01593333333333333,0.013333333333333334,0.013900000000000001,0.007116666666666667,0.002466666666666667,0.015400000000000002,0.007016666666666667,0.0,0.0229,0.0
1557788400,0.013600000000000001,0.005933333333333333,0.0,0.0173,0.0,0.028566666666666667,0.014916666666666667,0.014466666666666668,0.009016666666666666,0.031349999999999996,0.014566666666666667,0.015616666666666668,0.014499999999999999,0.0,0.020233333333333332,0.0
1557790200,0.00245,0.0114,0.0031666666666666666,0.024283333333333334,0.0063,0.027366666666666668,0.020383333333333333,0.0046,0.020883333333333334,0.01195,0.019833333333333335,0.019716666666666667,0.01275,0.0,0.0233,0.0
1557792000,0.019,0.0,0.0,0.00495,0.05381666666666666,0.042300000000000004,0.007466666666666666,0.02921666666666667,0.05308333333333334,0.0,0.005383333333333334,0.017433333333333335,0.012033333333333333,0.0,0.011366666666666669,0.0
1557793800,0.01925,0.011250000000000001,0.0119,0.0099,0.0105,0.0385,0.006016666666666667,0.023783333333333333,0.012700000000000001,0.022633333333333335,0.05461666666666667,0.020983333333333336,0.014150000000000001,0.0,0.018833333333333337,0.0
1557795600,0.01975,0.05093333333333333,0.010816666666666667,0.0352,0.028016666666666665,0.02666666666666667,0.012316666666666668,0.032883333333333334,0.023616666666666664,0.01285,0.022016666666666667,0.019133333333333332,0.017716666666666665,0.0,0.030549999999999997,0.023533333333333333
1557797400,0.0224,0.018699999999999998,0.0063,0.0251,0.011749999999999998,0.04598333333333333,0.0121,0.030266666666666667,0.018583333333333334,0.037950000000000005,0.010816666666666664,0.012633333333333331,0.007983333333333334,0.0,0.0263,0.0
1557799200,0.005916666666666667,0.008333333333333333,0.012283333333333334,0.021150000000000002,0.0,0.036399999999999995,0.0082,0.0268,0.03078333333333333,0.013266666666666668,0.023716666666666667,0.018949999999999998,0.012366666666666666,0.0,0.0233,0.0
1557801000,0.01265,0.014566666666666667,0.0,0.04551666666666667,0.0107,0.0425,0.013600000000000001,0.03285,0.0106,0.0,0.010783333333333334,0.01581666666666667,0.018433333333333333,0.0,0.0352,0.023749999999999997
1557802800,0.0063,0.016383333333333333,0.01668333333333333,0.041699999999999994,0.007033333333333333,0.03415,0.023299999999999998,0.04406666666666667,0.007766666666666667,0.012783333333333334,0.008,0.03445,0.01643333333333333,0.0,0.0342,0.0
1557804600,0.009099999999999999,0.0,0.02906666666666666,0.0315,0.04265,0.02585,0.027716666666666667,0.025066666666666664,0.025833333333333333,0.06695,0.008266666666666667,0.03991666666666666,0.013200000000000002,0.0,0.04120000000000001,0.0
1557806400,0.0161,0.020266666666666665,0.014016666666666669,0.014533333333333334,0.09843333333333333,0.06333333333333334,0.011566666666666668,0.021116666666666662,0.034499999999999996,0.02723333333333333,0.015716666666666667,0.023900000000000005,0.012833333333333334,0.0,0.04725000000000001,0.04626666666666666
1557808200,0.015616666666666666,0.019033333333333333,0.011116666666666669,0.02928333333333334,0.08141666666666666,0.06976666666666666,0.01565,0.036899999999999995,0.02111666666666667,0.013016666666666668,0.020666666666666667,0.0161,0.015066666666666666,0.0,0.06604999999999998,0.0
1557810000,0.010400000000000001,0.05318333333333333,0.008816666666666667,0.03253333333333333,0.09396666666666666,0.07116666666666667,0.016866666666666665,0.02333333333333333,0.04438333333333334,0.0,0.04155,0.023433333333333334,0.01315,0.0,0.04446666666666666,0.0
1557811800,0.0061,0.0626,0.03261666666666666,0.037366666666666666,0.0827,0.09081666666666666,0.008866666666666667,0.038700000000000005,0.07228333333333332,0.0,0.019566666666666666,0.03496666666666667,0.037033333333333335,0.0,0.050833333333333335,0.0
1557813600,0.008233333333333334,0.04198333333333334,0.12128333333333334,0.06021666666666667,0.03053333333333334,0.10948333333333332,0.021183333333333332,0.06001666666666666,0.05023333333333333,0.05976666666666667,0.005116666666666666,0.0246,0.016566666666666667,0.0,0.0691,0.0
1557815400,0.030499999999999996,0.05848333333333333,0.09743333333333333,0.1199,0.009383333333333334,0.1226,0.018033333333333335,0.029233333333333333,0.08271666666666667,0.01695,0.006683333333333333,0.027966666666666667,0.01865,0.0,0.04750000000000001,0.0
1557817200,0.011383333333333334,0.04031666666666666,0.09563333333333333,0.10041666666666667,0.0,0.11165000000000001,0.015416666666666667,0.038983333333333335,0.057666666666666665,0.046000000000000006,0.016783333333333334,0.043983333333333326,0.0181,0.0,0.03093333333333333,0.024033333333333334
1557819000,0.0258,0.04945,0.10088333333333334,0.07686666666666667,0.0103,0.11296666666666666,0.00935,0.02585,0.034616666666666664,0.10958333333333332,0.02125,0.0268,0.03028333333333333,0.0,0.03453333333333333,0.0
1557820800,0.010783333333333334,0.04686666666666667,0.1466833333333333,0.07781666666666667,0.01645,0.10254999999999999,0.03211666666666666,0.015816666666666666,0.04586666666666667,0.14104999999999998,0.021633333333333334,0.048949999999999994,0.0236,0.0,0.03695,0.0
1557822600,0.015016666666666666,0.053649999999999996,0.05645,0.04315,0.07118333333333333,0.08358333333333334,0.021016666666666666,0.026616666666666667,0.051949999999999996,0.017366666666666666,0.019666666666666666,0.040216666666666664,0.022499999999999996,0.0,0.043416666666666666,0.0
1557824400,0.014249999999999999,0.06011666666666667,0.09841666666666667,0.06551666666666665,0.00895,0.09048333333333332,0.0208,0.020266666666666665,0.065,0.044566666666666664,0.011416666666666667,0.026383333333333328,0.02316666666666667,0.0,0.049350000000000005,0.0
1557826200,0.01813333333333333,0.0339,0.08285,0.04061666666666666,0.03046666666666667,0.06946666666666668,0.027549999999999995,0.0174,0.061766666666666664,0.07338333333333333,0.018866666666666667,0.027616666666666664,0.023433333333333334,0.0,0.050699999999999995,0.0
1557828000,0.013449999999999998,0.0373,0.03388333333333334,0.061566666666666665,0.058916666666666666,0.08531666666666665,0.019033333333333333,0.026616666666666667,0.05143333333333334,0.21256666666666668,0.013900000000000001,0.03335,0.018316666666666665,0.0,0.049966666666666666,0.0
1557829800,0.0117,0.060033333333333334,0.028800000000000003,0.13846666666666665,0.00895,0.053766666666666664,0.012516666666666667,0.03231666666666667,0.0669,0.15084999999999998,0.019100000000000002,0.02435,0.0229,0.0,0.0535,0.0
1557831600,0.020133333333333333,0.0594,0.034183333333333336,0.08443333333333335,0.02345,0.09605000000000001,0.024833333333333336,0.051449999999999996,0.03416666666666667,0.14576666666666666,0.06696666666666667,0.0315,0.019883333333333336,0.0,0.056900000000000006,0.0
1557833400,0.03256666666666667,0.05435,0.0496,0.045216666666666676,0.020266666666666665,0.08536666666666666,0.05273333333333333,0.025783333333333335,0.027783333333333337,0.08973333333333333,0.011250000000000001,0.0316,0.019283333333333336,0.0,0.04819999999999999,0.0
1557835200,0.02691666666666666,0.057999999999999996,0.17663333333333334,0.05308333333333332,0.03626666666666666,0.08303333333333333,0.04700000000000001,0.03675,0.04665,0.08795000000000001,0.017499999999999998,0.03821666666666667,0.026933333333333333,0.0,0.033940000000000005,0.0
1557837000,0.030050000000000004,0.03858333333333333,0.03928333333333333,0.06053333333333333,0.042583333333333334,0.07871666666666667,0.0441,0.051399999999999994,0.04406666666666667,0.12323333333333335,0.025166666666666667,0.0367,0.029016666666666663,0.0,0.04273333333333334,0.0
